disassembled_line_length_40,disassembled_line_length_67,disassembled_line_length_49,disassembled_line_length_19,disassembled_line_length_31,disassembled_line_length_48,disassembled_line_length_50,disassembled_line_length_44,disassembled_line_length_56,disassembled_line_length_57
368.0,8.0,1885.0,0.0,0.0,32.0,2117.0,925.0,452.0,174.0
70646.0,329.0,40734.0,0.0,0.0,21676.0,30800.0,56902.0,35311.0,26379.0
2112.0,30.0,779.0,1.0,1.0,502.0,764.0,1068.0,549.0,102.0
21203.0,1481.0,58077.0,3.0,3.0,80380.0,38566.0,75524.0,32627.0,6593.0
11049.0,210.0,7452.0,1.0,1.0,8064.0,8738.0,15204.0,5647.0,1060.0
5020.0,35.0,1462.0,1.0,1.0,1014.0,1710.0,1487.0,1050.0,226.0
10689.0,361.0,9221.0,1.0,1.0,8793.0,23822.0,11615.0,6701.0,1326.0
351.0,11.0,1353.0,0.0,0.0,52.0,1541.0,795.0,548.0,156.0
327.0,26.0,832.0,0.0,0.0,31.0,555.0,675.0,327.0,209.0
2447.0,137.0,8851.0,0.0,0.0,228.0,3672.0,5849.0,2123.0,726.0
2431.0,140.0,8827.0,0.0,0.0,228.0,3665.0,5843.0,2128.0,726.0
578.0,33.0,584.0,1.0,1.0,460.0,1053.0,930.0,364.0,79.0
10079.0,48.0,2319.0,0.0,0.0,2755.0,2942.0,2734.0,1170.0,299.0
147843.0,1178.0,61576.0,3.0,3.0,55087.0,26008.0,72772.0,23347.0,3351.0
44094.0,699.0,21425.0,2.0,2.0,34352.0,37579.0,22016.0,16604.0,2610.0
3172.0,28.0,544.0,1.0,1.0,398.0,492.0,606.0,359.0,42.0
271319.0,545.0,32066.0,0.0,0.0,31499.0,46044.0,39952.0,15085.0,6261.0
2984.0,32.0,3025.0,0.0,0.0,6820.0,2924.0,8323.0,6129.0,1680.0
2248.0,22.0,926.0,2.0,2.0,674.0,1346.0,1020.0,397.0,53.0
267.0,9.0,562.0,0.0,0.0,22.0,485.0,1676.0,246.0,38.0
2307.0,30.0,584.0,0.0,0.0,855.0,663.0,895.0,533.0,55.0
67033.0,217.0,31278.0,0.0,0.0,17623.0,20628.0,44821.0,26192.0,21958.0
29.0,7.0,75.0,2.0,2.0,110.0,121.0,157.0,74.0,12.0
59955.0,6786.0,74767.0,0.0,0.0,20559.0,109779.0,34656.0,9477.0,2366.0
328.0,12.0,1349.0,0.0,0.0,47.0,1544.0,814.0,545.0,159.0
4742.0,113.0,12603.0,1.0,1.0,499.0,4003.0,7715.0,3851.0,497.0
633.0,19.0,2643.0,3.0,3.0,2632.0,648.0,2543.0,542.0,89.0
12466.0,276.0,28040.0,0.0,0.0,15287.0,14929.0,31572.0,23631.0,17418.0
1138.0,4.0,1072.0,0.0,0.0,29.0,1024.0,1146.0,194.0,25.0
2926.0,16.0,625.0,1.0,1.0,443.0,607.0,443.0,293.0,55.0
3582.0,14.0,777.0,1.0,1.0,654.0,1913.0,1126.0,452.0,72.0
50.0,29.0,26.0,1.0,1.0,334.0,486.0,184.0,185.0,28.0
2146.0,12.0,898.0,1.0,1.0,297.0,1872.0,1211.0,615.0,61.0
308.0,18.0,791.0,0.0,0.0,40.0,451.0,511.0,349.0,140.0
144.0,5.0,133.0,0.0,0.0,235.0,208.0,222.0,176.0,44.0
341.0,11.0,359.0,1.0,1.0,344.0,617.0,491.0,322.0,24.0
272.0,8.0,686.0,1.0,1.0,21.0,586.0,505.0,272.0,61.0
6433.0,38.0,1125.0,1.0,1.0,1015.0,2087.0,1790.0,802.0,269.0
1804.0,23.0,564.0,1.0,1.0,329.0,575.0,519.0,278.0,68.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
1593.0,140.0,1109.0,0.0,0.0,4602.0,3636.0,7893.0,2692.0,1066.0
2450.0,136.0,8833.0,0.0,0.0,229.0,3673.0,5838.0,2136.0,724.0
4591.0,34.0,1265.0,1.0,1.0,953.0,1386.0,1405.0,518.0,126.0
2887.0,32.0,3348.0,0.0,0.0,7872.0,3071.0,8778.0,7559.0,1169.0
303.0,16.0,770.0,0.0,0.0,43.0,447.0,509.0,356.0,141.0
3209.0,96.0,4765.0,0.0,0.0,4891.0,3937.0,6593.0,2564.0,589.0
115136.0,2918.0,117606.0,1.0,1.0,93287.0,56346.0,136057.0,82990.0,10865.0
283.0,19.0,1381.0,0.0,0.0,62.0,789.0,835.0,444.0,130.0
2307.0,30.0,584.0,0.0,0.0,855.0,663.0,895.0,533.0,55.0
3833.0,22.0,318.0,1.0,1.0,295.0,2168.0,472.0,237.0,87.0
261.0,85.0,395.0,1.0,1.0,1302.0,2388.0,597.0,745.0,189.0
4052.0,126.0,2801.0,1.0,1.0,4002.0,8051.0,3234.0,2522.0,466.0
77904.0,2058.0,35986.0,1.0,1.0,49271.0,80802.0,50378.0,39335.0,9847.0
68060.0,296.0,23396.0,3.0,3.0,21342.0,13812.0,25001.0,10265.0,2741.0
3090.0,20.0,2751.0,3.0,3.0,2669.0,789.0,2573.0,568.0,93.0
8443.0,444.0,3921.0,2.0,2.0,9840.0,8938.0,24021.0,4179.0,2334.0
480.0,17.0,1459.0,0.0,0.0,52.0,1113.0,929.0,504.0,190.0
2882.0,41.0,3383.0,0.0,0.0,7940.0,3115.0,9025.0,7660.0,1171.0
6629.0,63.0,1189.0,1.0,1.0,1425.0,2213.0,1737.0,882.0,251.0
291.0,5.0,703.0,1.0,1.0,19.0,589.0,501.0,286.0,59.0
409898.0,2295.0,54545.0,0.0,0.0,61465.0,140270.0,57574.0,30883.0,14696.0
1068.0,20.0,1857.0,0.0,0.0,42.0,837.0,1413.0,334.0,138.0
26098.0,283.0,23257.0,0.0,0.0,18212.0,25754.0,27885.0,24998.0,7112.0
2381.0,19.0,872.0,1.0,1.0,629.0,1200.0,1637.0,353.0,58.0
383.0,14.0,3233.0,0.0,0.0,85.0,1706.0,2232.0,907.0,273.0
992.0,38.0,2294.0,1.0,1.0,3344.0,1665.0,3034.0,1267.0,78.0
6629.0,63.0,1189.0,1.0,1.0,1425.0,2213.0,1737.0,882.0,251.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
41402.0,1279.0,86474.0,2.0,2.0,118766.0,52747.0,119915.0,42769.0,8020.0
9258.0,599.0,6524.0,2.0,2.0,11088.0,16090.0,11740.0,5695.0,1456.0
3770.0,71.0,8604.0,0.0,0.0,139.0,4541.0,5294.0,3008.0,675.0
2248.0,22.0,926.0,2.0,2.0,674.0,1346.0,1020.0,397.0,53.0
26196.0,5810.0,9827.0,1.0,1.0,97831.0,5901.0,220731.0,43698.0,2108.0
8784.0,277.0,10872.0,2.0,2.0,14274.0,7276.0,12620.0,4954.0,1193.0
1766.0,20.0,6290.0,0.0,0.0,3171.0,1972.0,6776.0,7198.0,2231.0
132803.0,2814.0,125673.0,1.0,1.0,90082.0,61382.0,125332.0,92513.0,10901.0
78008.0,2078.0,36232.0,1.0,1.0,50021.0,82059.0,51223.0,39006.0,9788.0
317.0,97.0,485.0,1.0,1.0,1684.0,2989.0,726.0,838.0,196.0
41380.0,1281.0,86470.0,2.0,2.0,118817.0,52748.0,119972.0,42753.0,8020.0
3907.0,17.0,1029.0,1.0,1.0,937.0,2189.0,1423.0,632.0,109.0
305.0,17.0,780.0,0.0,0.0,39.0,447.0,519.0,351.0,138.0
544.0,13.0,410.0,1.0,1.0,380.0,307.0,926.0,402.0,46.0
697.0,168.0,746.0,1.0,1.0,2659.0,5312.0,1529.0,1433.0,415.0
2233.0,32.0,6703.0,0.0,0.0,3471.0,2128.0,7211.0,7513.0,2269.0
141.0,4.0,138.0,0.0,0.0,223.0,219.0,226.0,180.0,42.0
6372.0,52.0,1968.0,1.0,1.0,1825.0,2080.0,2610.0,1103.0,160.0
9251.0,109.0,17187.0,0.0,0.0,683.0,8125.0,11056.0,4912.0,1544.0
1334.0,17.0,529.0,0.0,0.0,1025.0,1309.0,2499.0,996.0,150.0
632.0,27.0,2065.0,0.0,0.0,48.0,1136.0,1635.0,647.0,421.0
637.0,19.0,2621.0,3.0,3.0,2615.0,627.0,2542.0,542.0,90.0
9259.0,599.0,6519.0,2.0,2.0,11086.0,16092.0,11743.0,5693.0,1456.0
6720.0,137.0,3149.0,2.0,2.0,3405.0,3307.0,4023.0,1866.0,381.0
1524.0,28.0,2752.0,3.0,3.0,2858.0,1001.0,2749.0,623.0,96.0
706.0,38.0,2356.0,0.0,0.0,65.0,1132.0,1271.0,536.0,120.0
1257.0,24.0,2728.0,3.0,3.0,2720.0,751.0,2649.0,607.0,119.0
307.0,14.0,1353.0,0.0,0.0,47.0,1539.0,807.0,547.0,156.0
660.0,20.0,2628.0,3.0,3.0,2647.0,677.0,2551.0,560.0,90.0
292.0,17.0,788.0,0.0,0.0,36.0,446.0,517.0,356.0,138.0
2045.0,47.0,2722.0,1.0,1.0,3165.0,2487.0,3055.0,1122.0,187.0
24294.0,1603.0,63697.0,3.0,3.0,82350.0,37517.0,79975.0,34493.0,5900.0
798.0,35.0,1134.0,0.0,0.0,1743.0,1744.0,1776.0,1779.0,181.0
3789.0,15.0,457.0,1.0,1.0,305.0,725.0,418.0,284.0,49.0
4983.0,37.0,1126.0,2.0,2.0,994.0,1366.0,1523.0,620.0,148.0
29.0,7.0,75.0,2.0,2.0,110.0,121.0,157.0,74.0,12.0
1592.0,20.0,2910.0,3.0,3.0,2718.0,851.0,2787.0,616.0,105.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6246.0,216.0,5112.0,1.0,1.0,5695.0,7776.0,7223.0,4559.0,828.0
27761.0,125.0,3595.0,1.0,1.0,2828.0,5219.0,5906.0,3405.0,1141.0
264.0,20.0,1376.0,0.0,0.0,61.0,789.0,839.0,434.0,135.0
9727.0,22.0,156.0,1.0,1.0,34375.0,37303.0,66708.0,15313.0,11108.0
722.0,39.0,2372.0,0.0,0.0,68.0,1136.0,1294.0,525.0,119.0
8795.0,279.0,10863.0,2.0,2.0,14261.0,7283.0,12613.0,4945.0,1196.0
335.0,18.0,404.0,1.0,1.0,412.0,731.0,468.0,299.0,46.0
1238.0,21.0,2754.0,3.0,3.0,2674.0,841.0,2617.0,593.0,102.0
1092.0,19.0,4407.0,0.0,0.0,118.0,2744.0,3040.0,1222.0,832.0
641.0,70.0,436.0,2.0,2.0,429.0,1142.0,553.0,375.0,40.0
1603.0,21.0,2913.0,3.0,3.0,2746.0,885.0,2794.0,627.0,105.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
3204.0,42.0,4529.0,0.0,0.0,9285.0,4929.0,11495.0,8557.0,2280.0
6753.0,70.0,1112.0,1.0,1.0,1439.0,2185.0,1752.0,923.0,250.0
1590.0,27.0,6256.0,0.0,0.0,3161.0,2087.0,6827.0,6882.0,2567.0
723.0,39.0,1000.0,0.0,0.0,33.0,571.0,673.0,453.0,65.0
2450.0,136.0,8853.0,0.0,0.0,227.0,3662.0,5844.0,2127.0,727.0
1203.0,19.0,2810.0,3.0,3.0,3054.0,874.0,2726.0,622.0,93.0
6584.0,69.0,1196.0,1.0,1.0,1409.0,2223.0,1703.0,906.0,265.0
36.0,5.0,66.0,2.0,2.0,106.0,112.0,154.0,76.0,16.0
38885.0,199.0,3422.0,1.0,1.0,18157.0,17317.0,3532.0,2857.0,464.0
247.0,76.0,400.0,1.0,1.0,1265.0,2361.0,593.0,670.0,189.0
8066.0,68.0,2995.0,0.0,0.0,3594.0,4293.0,3900.0,1441.0,202.0
485.0,17.0,1478.0,0.0,0.0,51.0,1113.0,926.0,512.0,190.0
4812.0,90.0,1444.0,0.0,0.0,2081.0,4170.0,2195.0,926.0,631.0
714.0,39.0,2350.0,0.0,0.0,66.0,1134.0,1291.0,524.0,121.0
10079.0,48.0,2319.0,0.0,0.0,2755.0,2942.0,2734.0,1170.0,299.0
67803.0,231.0,31367.0,0.0,0.0,17805.0,22227.0,44528.0,25344.0,21427.0
12691.0,284.0,24292.0,0.0,0.0,14106.0,12523.0,28778.0,19873.0,14767.0
3558.0,122.0,1779.0,1.0,1.0,3179.0,7420.0,1975.0,1986.0,559.0
15057.0,293.0,31980.0,0.0,0.0,17586.0,15144.0,36948.0,25711.0,20193.0
256.0,77.0,392.0,1.0,1.0,1250.0,2343.0,593.0,692.0,185.0
1256.0,20.0,2920.0,3.0,3.0,2857.0,725.0,2720.0,608.0,117.0
3582.0,14.0,777.0,1.0,1.0,654.0,1913.0,1126.0,452.0,72.0
2872.0,39.0,3374.0,0.0,0.0,7941.0,3117.0,9022.0,7660.0,1172.0
9305.0,46.0,966.0,1.0,1.0,1601.0,1857.0,1637.0,1012.0,157.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
827.0,174.0,795.0,1.0,1.0,2753.0,5824.0,1591.0,1645.0,445.0
7105.0,123.0,5289.0,1.0,1.0,4472.0,8229.0,5720.0,3762.0,837.0
55380.0,1654.0,97825.0,1.0,1.0,121092.0,66872.0,179233.0,42681.0,5310.0
22261.0,567.0,13908.0,0.0,0.0,16546.0,36215.0,17092.0,9889.0,4917.0
1786.0,18.0,573.0,1.0,1.0,406.0,601.0,635.0,299.0,75.0
2008.0,26.0,466.0,1.0,1.0,388.0,2022.0,1341.0,334.0,66.0
13.0,0.0,288.0,0.0,0.0,123.0,29.0,160.0,81.0,1.0
3880.0,26.0,528.0,1.0,1.0,563.0,767.0,1057.0,459.0,52.0
3781.0,70.0,8596.0,0.0,0.0,141.0,4559.0,5300.0,2990.0,679.0
1755.0,23.0,6280.0,0.0,0.0,3165.0,1972.0,6771.0,7189.0,2235.0
5088.0,87.0,19265.0,1.0,1.0,2649.0,2833.0,657.0,3471.0,553.0
6960.0,60.0,2599.0,1.0,1.0,3048.0,3308.0,3554.0,1418.0,378.0
281.0,9.0,696.0,1.0,1.0,20.0,578.0,509.0,293.0,63.0
4591.0,34.0,1265.0,1.0,1.0,953.0,1386.0,1405.0,518.0,126.0
262254.0,1852.0,156946.0,1.0,1.0,583420.0,240029.0,171242.0,68502.0,24943.0
1771.0,62.0,1774.0,0.0,0.0,1558.0,1022.0,2239.0,1400.0,145.0
6583.0,90.0,1142.0,1.0,1.0,1494.0,2190.0,1770.0,900.0,260.0
1804.0,23.0,564.0,1.0,1.0,329.0,575.0,519.0,278.0,68.0
10156.0,50.0,2422.0,0.0,0.0,2711.0,2900.0,2732.0,1151.0,287.0
117073.0,2919.0,113883.0,1.0,1.0,87346.0,53488.0,131906.0,83431.0,10082.0
512.0,108.0,915.0,1.0,1.0,2332.0,4406.0,1135.0,1223.0,357.0
2925.0,20.0,617.0,1.0,1.0,445.0,594.0,420.0,301.0,49.0
302.0,16.0,800.0,0.0,0.0,35.0,450.0,513.0,350.0,144.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
251.0,84.0,396.0,1.0,1.0,1297.0,2381.0,594.0,729.0,189.0
1084.0,21.0,1843.0,0.0,0.0,43.0,852.0,1425.0,334.0,135.0
507547.0,611.0,55074.0,1.0,1.0,4774.0,116026.0,63406.0,26881.0,9656.0
2377.0,201.0,7033.0,2.0,2.0,8843.0,4047.0,8265.0,3635.0,415.0
5486.0,217.0,5448.0,1.0,1.0,5463.0,35920.0,5191.0,3871.0,1407.0
324.0,12.0,1343.0,0.0,0.0,45.0,1542.0,779.0,551.0,163.0
713.0,38.0,2347.0,0.0,0.0,69.0,1135.0,1276.0,537.0,120.0
4766.0,52.0,1103.0,2.0,2.0,861.0,1640.0,1533.0,590.0,129.0
29141.0,854.0,64242.0,1.0,1.0,56126.0,28749.0,77025.0,21122.0,2640.0
934.0,21.0,2787.0,3.0,3.0,2768.0,817.0,2692.0,655.0,124.0
10689.0,361.0,9221.0,1.0,1.0,8793.0,23822.0,11615.0,6701.0,1326.0
73697.0,362.0,42163.0,0.0,0.0,23187.0,30024.0,56396.0,36120.0,24135.0
2519.0,14.0,677.0,1.0,1.0,620.0,1596.0,996.0,367.0,53.0
1400.0,26.0,2737.0,3.0,3.0,2705.0,783.0,2698.0,651.0,102.0
1896.0,32.0,1696.0,0.0,0.0,76.0,1639.0,787.0,385.0,174.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
77946.0,2077.0,36227.0,1.0,1.0,49245.0,83287.0,50469.0,39340.0,10057.0
1428.0,55.0,1387.0,0.0,0.0,1373.0,845.0,1793.0,1195.0,115.0
1858.0,33.0,6474.0,0.0,0.0,3319.0,2362.0,7164.0,7273.0,2309.0
1854.0,161.0,7376.0,1.0,1.0,448.0,13161.0,10329.0,2982.0,1507.0
306.0,19.0,1061.0,0.0,0.0,36.0,642.0,2470.0,308.0,105.0
3789.0,15.0,457.0,1.0,1.0,305.0,725.0,418.0,284.0,49.0
5035.0,209.0,8600.0,3.0,3.0,7842.0,8565.0,9599.0,4466.0,744.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
932.0,30.0,1042.0,0.0,0.0,1868.0,1639.0,1533.0,959.0,372.0
1979.0,19.0,2767.0,3.0,3.0,2793.0,1093.0,2734.0,556.0,105.0
6539.0,290.0,4027.0,2.0,2.0,5317.0,11373.0,5014.0,3756.0,1752.0
6960.0,60.0,2599.0,1.0,1.0,3048.0,3308.0,3554.0,1418.0,378.0
230.0,87.0,219.0,1.0,1.0,1299.0,1753.0,712.0,734.0,132.0
7879.0,85.0,23130.0,0.0,0.0,546.0,6110.0,13418.0,4069.0,2252.0
2995.0,10.0,672.0,1.0,1.0,319.0,900.0,683.0,238.0,40.0
990.0,38.0,2299.0,1.0,1.0,3343.0,1655.0,3022.0,1270.0,79.0
666.0,23.0,1601.0,1.0,1.0,856.0,1069.0,1353.0,509.0,96.0
161.0,26.0,219.0,2.0,2.0,481.0,221.0,643.0,200.0,20.0
719.0,39.0,1012.0,0.0,0.0,34.0,579.0,685.0,463.0,62.0
3276.0,51.0,7701.0,0.0,0.0,4255.0,2610.0,8254.0,8268.0,2359.0
31357.0,170.0,14541.0,0.0,0.0,527.0,8752.0,43427.0,8345.0,2015.0
15910.0,2901.0,7809.0,1.0,1.0,46950.0,5706.0,103079.0,22087.0,1166.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
290.0,6.0,687.0,1.0,1.0,19.0,584.0,487.0,277.0,60.0
28.0,6.0,67.0,2.0,2.0,97.0,129.0,151.0,76.0,23.0
27895.0,1440.0,106437.0,2.0,2.0,98458.0,50337.0,122506.0,63624.0,10256.0
7809.0,141.0,5965.0,1.0,1.0,4855.0,8741.0,6208.0,4050.0,996.0
715.0,39.0,1022.0,0.0,0.0,39.0,580.0,671.0,467.0,58.0
713.0,168.0,2788.0,1.0,1.0,4669.0,1773.0,2797.0,2733.0,249.0
296.0,15.0,777.0,0.0,0.0,39.0,438.0,526.0,334.0,147.0
964.0,26.0,2225.0,1.0,1.0,625.0,875.0,1182.0,442.0,114.0
29.0,7.0,75.0,2.0,2.0,110.0,121.0,157.0,74.0,12.0
10689.0,361.0,9221.0,1.0,1.0,8793.0,23822.0,11615.0,6701.0,1326.0
853.0,21.0,2866.0,3.0,3.0,2679.0,783.0,2752.0,641.0,133.0
641.0,70.0,436.0,2.0,2.0,429.0,1142.0,553.0,375.0,40.0
1593.0,140.0,1109.0,0.0,0.0,4602.0,3636.0,7893.0,2692.0,1066.0
711.0,40.0,1017.0,0.0,0.0,34.0,587.0,672.0,453.0,61.0
941.0,23.0,2515.0,2.0,2.0,3323.0,1823.0,2776.0,902.0,526.0
2456.0,137.0,8828.0,0.0,0.0,230.0,3671.0,5829.0,2137.0,730.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
1257.0,24.0,2728.0,3.0,3.0,2720.0,751.0,2649.0,607.0,119.0
77965.0,2059.0,36851.0,1.0,1.0,49284.0,82170.0,50646.0,39319.0,10007.0
5624.0,60.0,2836.0,2.0,2.0,2894.0,3171.0,3141.0,1271.0,277.0
1786.0,18.0,573.0,1.0,1.0,406.0,601.0,635.0,299.0,75.0
222.0,8.0,1536.0,0.0,0.0,35.0,1311.0,1449.0,388.0,127.0
1723.0,24.0,6289.0,0.0,0.0,3169.0,1987.0,6777.0,7187.0,2241.0
10166.0,57.0,2336.0,0.0,0.0,2679.0,2874.0,2828.0,1153.0,288.0
371.0,126.0,562.0,1.0,1.0,2145.0,3995.0,1180.0,1079.0,358.0
2494.0,60.0,3150.0,0.0,0.0,191.0,2966.0,2678.0,1144.0,421.0
6372.0,52.0,1968.0,1.0,1.0,1825.0,2080.0,2610.0,1103.0,160.0
14434.0,270.0,31460.0,0.0,0.0,17188.0,14868.0,36358.0,25276.0,20102.0
7926.0,88.0,8043.0,1.0,1.0,921.0,17357.0,832.0,8292.0,1947.0
72598.0,1902.0,71212.0,1.0,1.0,57245.0,35679.0,90703.0,51672.0,6822.0
6960.0,60.0,2599.0,1.0,1.0,3048.0,3308.0,3554.0,1418.0,378.0
894.0,21.0,403.0,0.0,0.0,493.0,2022.0,1480.0,483.0,75.0
1826.0,30.0,6434.0,0.0,0.0,3337.0,2355.0,7195.0,7292.0,2309.0
13791.0,242.0,11952.0,0.0,0.0,7979.0,7511.0,13013.0,9205.0,1150.0
4996.0,44.0,1094.0,2.0,2.0,1015.0,1282.0,1630.0,639.0,146.0
1874.0,30.0,1705.0,0.0,0.0,77.0,1637.0,764.0,379.0,176.0
29.0,7.0,75.0,2.0,2.0,110.0,121.0,157.0,74.0,12.0
2882.0,34.0,3335.0,0.0,0.0,7861.0,3062.0,8802.0,7568.0,1166.0
6584.0,69.0,1196.0,1.0,1.0,1409.0,2223.0,1703.0,906.0,265.0
515.0,32.0,1671.0,0.0,0.0,52.0,1010.0,1286.0,639.0,220.0
149172.0,607.0,54336.0,1.0,1.0,61678.0,51087.0,71657.0,19666.0,2977.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
704.0,40.0,998.0,0.0,0.0,38.0,577.0,671.0,472.0,64.0
6960.0,60.0,2599.0,1.0,1.0,3048.0,3308.0,3554.0,1418.0,378.0
2741.0,58.0,2737.0,0.0,0.0,2912.0,7565.0,4012.0,1558.0,731.0
141.0,6.0,124.0,0.0,0.0,233.0,208.0,222.0,175.0,42.0
38886.0,199.0,3420.0,1.0,1.0,18156.0,17317.0,3530.0,2858.0,464.0
1905.0,29.0,1698.0,0.0,0.0,84.0,1636.0,785.0,371.0,171.0
8065.0,340.0,8250.0,1.0,1.0,11136.0,20009.0,48940.0,3862.0,1657.0
15748.0,329.0,34401.0,0.0,0.0,19505.0,17401.0,40173.0,28129.0,22382.0
259.0,16.0,1378.0,0.0,0.0,59.0,787.0,802.0,428.0,117.0
927.0,22.0,2733.0,3.0,3.0,2715.0,787.0,2644.0,614.0,99.0
988.0,39.0,2303.0,1.0,1.0,3340.0,1656.0,3027.0,1275.0,83.0
648.0,20.0,2624.0,3.0,3.0,2643.0,661.0,2549.0,553.0,90.0
2751.0,4.0,686.0,1.0,1.0,271.0,718.0,565.0,178.0,25.0
2170.0,106.0,165.0,1.0,1.0,3436.0,6541.0,4188.0,1521.0,758.0
7698.0,523.0,5727.0,2.0,2.0,8286.0,23588.0,10248.0,5264.0,1123.0
1695.0,26.0,6235.0,0.0,0.0,3172.0,1997.0,6866.0,6917.0,2460.0
6583.0,90.0,1142.0,1.0,1.0,1494.0,2190.0,1770.0,900.0,260.0
3032.0,38.0,3266.0,0.0,0.0,7454.0,3104.0,9406.0,6977.0,1904.0
6583.0,90.0,1142.0,1.0,1.0,1494.0,2190.0,1770.0,900.0,260.0
182908.0,3219.0,136557.0,1.0,1.0,113830.0,162786.0,160049.0,103526.0,20097.0
436.0,36.0,2781.0,0.0,0.0,111.0,1123.0,1708.0,494.0,50.0
983.0,41.0,2302.0,1.0,1.0,3340.0,1650.0,3026.0,1279.0,76.0
101628.0,394.0,22535.0,3.0,3.0,27867.0,12780.0,30901.0,9901.0,818.0
828.0,117.0,584.0,1.0,1.0,2224.0,3319.0,1226.0,1222.0,480.0
1339.0,20.0,2764.0,3.0,3.0,2715.0,809.0,2643.0,606.0,112.0
6445.0,116.0,7446.0,1.0,1.0,12878.0,6554.0,14006.0,10085.0,3213.0
310.0,15.0,1062.0,0.0,0.0,29.0,633.0,2479.0,295.0,106.0
45990.0,1399.0,48731.0,0.0,0.0,24538.0,45765.0,48250.0,43980.0,10628.0
544.0,13.0,410.0,1.0,1.0,380.0,307.0,926.0,402.0,46.0
13127.0,287.0,26112.0,0.0,0.0,14826.0,12833.0,30240.0,21100.0,14734.0
3238.0,51.0,7679.0,0.0,0.0,4225.0,2595.0,8213.0,8279.0,2367.0
122471.0,2578.0,118940.0,1.0,1.0,113247.0,196589.0,153772.0,99000.0,29372.0
56820.0,1202.0,54694.0,1.0,1.0,38694.0,25878.0,55105.0,39673.0,4651.0
15267.0,330.0,32302.0,0.0,0.0,17717.0,15332.0,37199.0,25726.0,20229.0
26263.0,5992.0,9835.0,1.0,1.0,98159.0,6016.0,220703.0,43617.0,2066.0
9747.0,164.0,7969.0,0.0,0.0,5236.0,5591.0,9423.0,6431.0,821.0
719.0,38.0,2354.0,0.0,0.0,65.0,1134.0,1271.0,523.0,117.0
790.0,262.0,4659.0,1.0,1.0,6864.0,2818.0,3706.0,3540.0,923.0
327.0,14.0,1343.0,0.0,0.0,41.0,1547.0,798.0,538.0,160.0
948.0,23.0,2518.0,2.0,2.0,3312.0,1815.0,2772.0,899.0,523.0
164.0,26.0,218.0,2.0,2.0,474.0,217.0,633.0,201.0,20.0
8805.0,54.0,2304.0,1.0,1.0,2776.0,2838.0,3005.0,1171.0,264.0
77949.0,2065.0,36321.0,1.0,1.0,50119.0,81639.0,50912.0,39092.0,9783.0
3172.0,28.0,544.0,1.0,1.0,398.0,492.0,606.0,359.0,42.0
964.0,26.0,2225.0,1.0,1.0,625.0,875.0,1182.0,442.0,114.0
11049.0,210.0,7453.0,1.0,1.0,8064.0,8735.0,15204.0,5648.0,1061.0
2866.0,153.0,549.0,1.0,1.0,10788.0,14890.0,21080.0,5469.0,3036.0
302.0,16.0,1056.0,0.0,0.0,29.0,629.0,2458.0,302.0,103.0
1058.0,20.0,1821.0,0.0,0.0,45.0,841.0,1422.0,341.0,132.0
15286.0,168.0,16169.0,1.0,1.0,13144.0,22514.0,6052.0,3048.0,622.0
10254.0,252.0,7398.0,1.0,1.0,7068.0,16699.0,8223.0,5860.0,728.0
1132.0,23.0,2801.0,3.0,3.0,2719.0,849.0,2710.0,657.0,123.0
477.0,16.0,1476.0,0.0,0.0,56.0,1109.0,938.0,503.0,187.0
467.0,17.0,1465.0,0.0,0.0,49.0,1106.0,929.0,507.0,195.0
633.0,19.0,2643.0,3.0,3.0,2632.0,648.0,2543.0,542.0,89.0
1066.0,20.0,1835.0,0.0,0.0,42.0,842.0,1416.0,333.0,140.0
161.0,26.0,223.0,2.0,2.0,479.0,217.0,631.0,200.0,20.0
19296.0,59.0,4473.0,1.0,1.0,1011.0,1306.0,1052.0,836.0,1190.0
1313.0,22.0,2713.0,3.0,3.0,2686.0,801.0,2954.0,611.0,98.0
2786.0,34.0,2780.0,0.0,0.0,6362.0,3042.0,7156.0,5451.0,1188.0
378.0,11.0,1873.0,0.0,0.0,33.0,2108.0,911.0,461.0,173.0
125533.0,2945.0,199456.0,1.0,1.0,244366.0,108911.0,204284.0,117085.0,22470.0
136.0,47.0,233.0,1.0,1.0,866.0,1725.0,437.0,513.0,111.0
97657.0,75257.0,54471.0,0.0,0.0,19223.0,84373.0,28667.0,13547.0,2531.0
